Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,consumption
2017-02-14 3:30:00,10.375,73.4,0.08449999999999999,0.058499999999999996,0.154,14032.40201
2017-02-14 3:45:00,10.43,73.4,0.086,0.037,0.108,14026.61307
2017-02-14 4:00:00,10.620000000000001,72.95,0.08499999999999999,0.053500000000000006,0.1335,13829.788945
2017-02-14 4:15:00,10.92,71.7,0.086,0.048,0.119,13760.32161
2017-02-14 4:30:00,10.850000000000001,72.3,0.08499999999999999,0.0405,0.126,13864.522615
2017-02-14 4:45:00,11.02,72.6,0.083,0.059,0.104,13841.36683
2017-02-14 5:00:00,11.765,68.67500000000001,0.0835,0.064,0.1355,14078.71357
2017-02-14 5:15:00,11.28,69.11,0.087,0.044,0.137,14258.17085
2017-02-14 5:30:00,10.935,70.25,0.087,0.0535,0.10350000000000001,14715.49749
2017-02-14 5:45:00,11.07,70.4,0.087,0.051,0.13,14779.17588
2017-02-14 6:00:00,12.47,66.535,0.084,0.058499999999999996,0.113,14426.050255
2017-02-14 6:15:00,12.49,64.27,0.081,0.048,0.145,14084.50251
2017-02-14 6:30:00,13.235,61.22,0.0815,0.05499999999999999,0.1245,13928.201004999999
2017-02-14 6:45:00,13.31,59.83,0.084,0.062,0.115,13094.59296
2017-02-14 7:00:00,12.870000000000001,61.57,0.08549999999999999,0.0495,0.10550000000000001,11806.55276
2017-02-14 7:15:00,12.37,65.44,0.087,0.055,0.119,11508.42211
2017-02-14 7:30:00,11.92,65.51,0.0885,0.08399999999999999,0.139,11158.190955
2017-02-14 7:45:00,11.76,65.94,0.09,0.805,0.812,10848.48241
2017-02-14 8:00:00,11.895,67.515,0.08449999999999999,9.6095,9.439499999999999,10993.206030000001
2017-02-14 8:15:00,13.45,64.17,0.081,28.68,27.82,11294.23116
2017-02-14 8:30:00,13.809999999999999,58.915,0.0825,83.31,83.75999999999999,11647.356785
2017-02-14 8:45:00,13.97,57.26,0.081,118.3,120.1,12139.41709
2017-02-14 9:00:00,14.05,57.03,0.083,168.25,172.15,12619.899495
2017-02-14 9:15:00,14.26,55.93,0.081,222.3,225.7,13285.62814
2017-02-14 9:30:00,14.39,55.495000000000005,0.084,221.8,212.95,13699.537690000001
2017-02-14 9:45:00,14.53,55.86,0.084,304.3,258.8,13864.52261
2017-02-14 10:00:00,14.925,55.175,0.08499999999999999,393.7,262.85,14310.271355
2017-02-14 10:15:00,15.2,53.96,0.083,525.5,301.2,14599.71859
2017-02-14 10:30:00,15.305,54.14,0.08299999999999999,476.15,200.60000000000002,14729.96985
2017-02-14 10:45:00,15.57,52.89,0.08,541.1,244.8,15120.72362
2017-02-14 11:00:00,15.629999999999999,52.905,0.0835,471.75,112.35,15641.728645
2017-02-14 11:15:00,16.04,53.16,0.082,533.6,136.5,15855.9196
2017-02-14 11:30:00,16.3,51.9,0.0825,592.3,202.4,15994.85427
2017-02-14 11:45:00,16.5,51.82,0.084,658.3,152.4,16133.78894
2017-02-14 12:00:00,16.465,52.44,0.0825,673.3,168.1,16287.19598
2017-02-14 12:15:00,16.58,53.12,0.083,726.0,234.5,16469.54774
2017-02-14 12:30:00,16.675,53.36,0.082,647.6,303.3,16631.63819
2017-02-14 12:45:00,16.27,56.09,0.08,643.4,374.5,16753.20603
2017-02-14 13:00:00,16.455,56.474999999999994,0.0815,733.5,323.2,16790.834170000002
2017-02-14 13:15:00,16.78,56.19,0.081,755.0,169.2,16631.63819
2017-02-14 13:30:00,16.665,56.26,0.0825,723.5,202.1,16657.688445
2017-02-14 13:45:00,16.32,57.43,0.081,412.4,316.9,16429.02513
2017-02-14 14:00:00,15.899999999999999,59.195,0.082,282.4,232.1,16460.86432
2017-02-14 14:15:00,15.89,59.93,0.084,293.8,209.9,16498.49246
2017-02-14 14:30:00,15.93,59.85,0.0805,499.25,253.85,16347.9799
2017-02-14 14:45:00,16.21,59.33,0.08,628.6,324.3,16232.20101
2017-02-14 15:00:00,16.425,58.53,0.0835,637.05,485.0,16596.904525
2017-02-14 15:15:00,16.69,58.33,0.079,613.8,598.6,16573.74874
2017-02-14 15:30:00,16.384999999999998,58.53,0.096,365.8,362.35,16408.763815
2017-02-14 15:45:00,16.05,58.96,0.091,202.4,200.1,16232.20101
2017-02-14 16:00:00,15.995000000000001,58.745000000000005,0.079,255.7,255.6,15986.170855
2017-02-14 16:15:00,16.16,58.19,0.079,290.6,299.3,15769.08543
2017-02-14 16:30:00,15.875,59.69,0.0815,142.6,137.7,15630.150754999999
2017-02-14 16:45:00,15.82,59.62,0.081,137.7,133.0,15635.9397
2017-02-14 17:00:00,15.735,59.39,0.08,118.94999999999999,116.85,15661.98995
2017-02-14 17:15:00,15.84,58.56,0.08,88.8,87.5,15942.75377
2017-02-14 17:30:00,15.61,60.19,0.081,79.875,79.215,17054.231155
2017-02-14 17:45:00,15.58,59.85,0.081,42.47,41.16,19167.19598
2017-02-14 18:00:00,15.524999999999999,60.605000000000004,0.083,95.815,101.655,22961.849244999998
2017-02-14 18:15:00,15.65,61.22,0.079,92.1,95.3,25019.8191
2017-02-14 18:30:00,15.495000000000001,62.125,0.081,38.01,37.405,25283.21608
2017-02-14 18:45:00,15.49,62.36,0.08,9.15,9.15,25384.52261
2017-02-14 19:00:00,15.35,63.955,0.0825,1.195,1.2035,25387.417085
2017-02-14 19:15:00,15.15,65.26,0.081,0.102,0.104,25286.11055
2017-02-14 19:30:00,15.27,64.85499999999999,0.0815,0.037,0.124,25144.281405
2017-02-14 19:45:00,15.24,64.82,0.082,0.044,0.115,25367.15578
2017-02-14 20:00:00,15.43,63.84,0.084,0.056499999999999995,0.128,25341.10553
2017-02-14 20:15:00,15.41,63.52,0.081,0.081,0.096,25633.44724
2017-02-14 20:30:00,15.395,63.32,0.079,0.041999999999999996,0.1355,25647.9196
2017-02-14 20:45:00,15.47,62.75,0.081,0.073,0.122,25210.85427
2017-02-14 21:00:00,15.35,63.364999999999995,0.0805,0.053,0.128,25109.54774
2017-02-14 21:15:00,15.29,63.95,0.08,0.055,0.085,24904.0402
2017-02-14 21:30:00,15.3,63.47,0.0815,0.077,0.128,24721.688445
2017-02-14 21:45:00,15.32,63.25,0.078,0.051,0.104,24568.28141
2017-02-14 22:00:00,15.2,64.33500000000001,0.0825,0.053,0.1205,24212.261305
2017-02-14 22:15:00,15.16,65.25,0.08,0.044,0.119,23613.10553
2017-02-14 22:30:00,15.120000000000001,66.47,0.081,0.0535,0.1635,22536.361810000002
2017-02-14 22:45:00,15.11,66.29,0.08,0.044,0.085,22015.35678
2017-02-14 23:00:00,15.05,66.31,0.082,0.055,0.1555,21019.65829
2017-02-14 23:15:00,14.93,66.29,0.081,0.026,0.13,20232.36181
2017-02-14 23:30:00,14.985,66.035,0.082,0.044,0.152,19476.90452
2017-02-14 23:45:00,15.23,64.55,0.082,0.051,0.171,18704.0804
2017-02-15 0:00:00,15.2,64.52,0.081,0.055,0.13,17922.572865000002
2017-02-15 0:15:00,15.28,64.72,0.078,0.037,0.137,17268.42211
2017-02-15 0:30:00,15.51,62.685,0.081,0.036500000000000005,0.1295,16842.934674999997
2017-02-15 0:45:00,15.34,63.05,0.079,0.066,0.13,16168.52261
2017-02-15 1:00:00,15.37,62.75,0.0805,0.0495,0.0985,15844.341705
2017-02-15 1:15:00,15.36,62.55,0.084,0.055,0.122,15647.51759
2017-02-15 1:30:00,15.41,63.72,0.0815,0.062,0.1295,15305.969850000001
2017-02-15 1:45:00,15.32,65.52,0.08,0.059,0.111,14947.05528
2017-02-15 2:00:00,15.41,64.62,0.08,0.058499999999999996,0.148,14848.643215
2017-02-15 2:15:00,15.66,61.98,0.081,0.029,0.122,14640.24121
2017-02-15 2:30:00,15.524999999999999,62.435,0.082,0.041999999999999996,0.1225,14437.62814
2017-02-15 2:45:00,15.47,62.98,0.079,0.055,0.115,14316.0603
2017-02-15 3:00:00,15.335,64.79,0.0795,0.035,0.1335,14107.65829
2017-02-15 3:15:00,15.39,65.22,0.081,0.073,0.085,13824.0
2017-02-15 3:30:00,15.245000000000001,66.99,0.0795,0.051500000000000004,0.106,13760.321605000001
2017-02-15 3:45:00,15.08,66.89,0.081,0.051,0.185,13708.22111
2017-02-15 4:00:00,15.145,66.34,0.082,0.0475,0.13,13742.954775
2017-02-15 4:15:00,15.16,65.19,0.08,0.055,0.111,13829.78894
2017-02-15 4:30:00,15.195,64.535,0.08,0.051500000000000004,0.156,13812.422115
2017-02-15 4:45:00,15.49,62.08,0.079,0.029,0.193,13841.36683
2017-02-15 5:00:00,15.485,61.3,0.08,0.042499999999999996,0.115,13960.0402
2017-02-15 5:15:00,15.56,60.48,0.079,0.081,0.082,14142.39196
2017-02-15 5:30:00,15.545,60.3,0.08,0.066,0.1315,14582.35176
2017-02-15 5:45:00,15.37,62.15,0.078,0.099,0.104,14738.65327
2017-02-15 6:00:00,15.309999999999999,62.415,0.081,0.053,0.11499999999999999,14758.914574999999
2017-02-15 6:15:00,15.51,61.01,0.078,0.04,0.145,14460.78392
2017-02-15 6:30:00,15.399999999999999,62.25,0.0805,0.059000000000000004,0.1335,14518.673365
2017-02-15 6:45:00,14.99,64.99,0.077,0.048,0.111,13627.17588
2017-02-15 7:00:00,14.995000000000001,65.02000000000001,0.0825,0.046,0.1315,12425.969845
2017-02-15 7:15:00,15.12,63.89,0.082,0.062,0.108,11867.33668
2017-02-15 7:30:00,14.995000000000001,64.74000000000001,0.082,0.097,0.16699999999999998,11664.72362
2017-02-15 7:45:00,14.95,64.65,0.079,0.78,0.816,11294.23116
2017-02-15 8:00:00,15.355,62.815,0.0805,6.421,6.2355,11499.73869
2017-02-15 8:15:00,15.25,63.22,0.082,23.67,23.27,11844.1809
2017-02-15 8:30:00,15.420000000000002,63.635000000000005,0.0795,96.10499999999999,97.86,12165.467335000001
2017-02-15 8:45:00,15.71,62.35,0.08,128.2,129.5,12677.78894
2017-02-15 9:00:00,15.69,62.33,0.0785,135.7,135.75,13109.065325
2017-02-15 9:15:00,15.76,63.38,0.081,337.5,345.2,13667.69849
2017-02-15 9:30:00,15.870000000000001,63.165,0.0775,407.54999999999995,413.85,14026.613065000001
2017-02-15 9:45:00,16.03,62.65,0.081,396.9,393.6,14385.52764
2017-02-15 10:00:00,16.145,62.55,0.081,475.9,461.65,14854.43216
2017-02-15 10:15:00,16.05,63.55,0.077,443.4,380.5,15334.91457
2017-02-15 10:30:00,16.28,63.03,0.0795,508.75,354.0,15583.839195
2017-02-15 10:45:00,16.62,62.35,0.081,663.2,495.8,16087.47739
2017-02-15 11:00:00,16.65,63.685,0.079,628.8499999999999,440.0,16284.301505
2017-02-15 11:15:00,16.72,64.22,0.081,640.1,417.0,16683.73869
2017-02-15 11:30:00,16.655,65.255,0.079,655.1,320.45,16961.60804
2017-02-15 11:45:00,16.81,64.85,0.08,703.0,320.9,17100.54271
2017-02-15 12:00:00,16.26,68.845,0.079,400.55,323.95000000000005,17152.643215
2017-02-15 12:15:00,15.24,74.9,0.081,159.0,157.2,17488.40201
2017-02-15 12:30:00,14.865,78.95,0.081,207.5,206.3,17416.0402
2017-02-15 12:45:00,14.75,81.4,0.082,239.8,234.6,17471.03518
2017-02-15 13:00:00,14.504999999999999,79.44999999999999,0.08449999999999999,122.80000000000001,117.55000000000001,17488.402009999998
2017-02-15 13:15:00,13.8,81.3,0.082,141.7,131.3,17517.34673
2017-02-15 13:30:00,14.205,78.9,0.0825,122.35,117.25,17346.572865000002
2017-02-15 13:45:00,14.28,78.1,0.081,114.4,115.8,17644.70352
2017-02-15 14:00:00,14.325,78.69999999999999,0.0815,191.5,193.5,17774.954775
2017-02-15 14:15:00,14.8,78.8,0.08,213.4,215.4,17673.64824
2017-02-15 14:30:00,15.815000000000001,72.18,0.0825,264.85,251.35,17589.708545
2017-02-15 14:45:00,16.15,65.75,0.082,194.0,191.1,17528.92462
2017-02-15 15:00:00,16.490000000000002,63.285,0.0805,463.5,464.2,17410.251255
2017-02-15 15:15:00,16.74,60.05,0.081,384.7,399.4,17540.50251
2017-02-15 15:30:00,17.03,58.11,0.08,465.7,495.15,17520.24121
2017-02-15 15:45:00,16.69,58.31,0.083,133.3,131.2,16944.24121
2017-02-15 16:00:00,16.085,63.3,0.081,117.4,118.8,17016.603015
2017-02-15 16:15:00,15.73,65.42,0.082,159.4,163.0,16990.55276
2017-02-15 16:30:00,15.719999999999999,66.735,0.082,66.805,67.375,16938.45226
2017-02-15 16:45:00,15.11,72.1,0.082,85.7,86.9,17135.27638
2017-02-15 17:00:00,14.57,73.0,0.0805,100.3,102.1,17595.49749
2017-02-15 17:15:00,14.22,73.9,0.082,102.0,103.0,17997.82915
2017-02-15 17:30:00,14.57,71.9,0.08299999999999999,60.620000000000005,60.235,19242.45226
2017-02-15 17:45:00,14.75,72.6,0.085,15.11,14.33,21262.79397
2017-02-15 18:00:00,14.055,78.25,0.079,14.100000000000001,14.095,23688.361810000002
2017-02-15 18:15:00,14.06,77.7,0.081,24.97,25.38,25355.57789
2017-02-15 18:30:00,14.265,74.95,0.082,13.594999999999999,13.794999999999998,25129.809045
2017-02-15 18:45:00,14.31,72.4,0.085,4.063,4.028,25071.9196
2017-02-15 19:00:00,14.425,70.695,0.087,1.301,1.35,24669.587935
2017-02-15 19:15:00,14.58,68.46,0.084,0.113,0.174,25158.75377
2017-02-15 19:30:00,14.59,68.155,0.0825,0.0645,0.1375,25138.492465
2017-02-15 19:45:00,14.81,64.02,0.083,0.033,0.126,25066.13065
2017-02-15 20:00:00,14.559999999999999,66.655,0.082,0.041999999999999996,0.128,25222.432159999997
2017-02-15 20:15:00,14.37,67.96,0.08,0.059,0.126,25459.77889
2017-02-15 20:30:00,14.23,67.275,0.0805,0.040499999999999994,0.148,25326.633165
2017-02-15 20:45:00,14.26,67.26,0.08,0.048,0.156,25378.73367
2017-02-15 21:00:00,14.405000000000001,66.69,0.08549999999999999,0.041999999999999996,0.16099999999999998,24932.984925
2017-02-15 21:15:00,14.47,66.72,0.086,0.048,0.1,24469.86935
2017-02-15 21:30:00,14.525,65.37,0.085,0.042499999999999996,0.10400000000000001,24134.110549999998
2017-02-15 21:45:00,14.58,64.35,0.083,0.048,0.13,23983.59799
2017-02-15 22:00:00,14.57,63.735,0.08549999999999999,0.0535,0.115,23358.39196
2017-02-15 22:15:00,14.58,63.92,0.084,0.044,0.13,22744.76382
2017-02-15 22:30:00,14.405000000000001,65.37,0.08449999999999999,0.042499999999999996,0.13,22432.160799999998
2017-02-15 22:45:00,14.43,64.75,0.086,0.051,0.082,21581.18593
2017-02-15 23:00:00,14.4,63.685,0.087,0.044,0.1205,20796.783915
2017-02-15 23:15:00,14.22,65.59,0.087,0.033,0.119,20249.72864
2017-02-15 23:30:00,14.129999999999999,64.82,0.087,0.053,0.1265,19155.61809
2017-02-15 23:45:00,14.1,64.02,0.086,0.026,0.141,18333.58794
2017-02-16 0:00:00,14.215,62.97,0.08399999999999999,0.046,0.104,17424.72362
2017-02-16 0:15:00,14.29,62.55,0.087,0.037,0.137,16932.66332
2017-02-16 0:30:00,14.364999999999998,62.230000000000004,0.0835,0.044,0.1115,16232.201004999999
2017-02-16 0:45:00,14.4,62.32,0.086,0.062,0.104,15780.66332
2017-02-16 1:00:00,14.405000000000001,62.085,0.0815,0.0605,0.139,15517.26633
2017-02-16 1:15:00,14.34,62.75,0.085,0.044,0.182,15172.82412
2017-02-16 1:30:00,14.4,62.865,0.0835,0.022,0.1225,14906.532664999999
2017-02-16 1:45:00,14.43,62.52,0.081,0.044,0.108,14640.24121
2017-02-16 2:00:00,14.510000000000002,61.78,0.078,0.053,0.104,14336.321609999999
2017-02-16 2:15:00,14.61,61.68,0.083,0.037,0.115,14165.54774
2017-02-16 2:30:00,14.440000000000001,62.980000000000004,0.0835,0.0535,0.128,14078.71357
2017-02-16 2:45:00,14.24,64.55,0.082,0.033,0.137,13812.42211
2017-02-16 3:00:00,14.219999999999999,64.78999999999999,0.0805,0.024,0.1395,13792.160805
2017-02-16 3:15:00,14.16,65.92,0.081,0.04,0.115,13789.26633
2017-02-16 3:30:00,14.190000000000001,65.64,0.0825,0.0295,0.124,13661.90955
2017-02-16 3:45:00,14.2,65.62,0.077,0.048,0.111,13737.16583
2017-02-16 4:00:00,14.385,63.935,0.079,0.057,0.126,13702.43216
2017-02-16 4:15:00,14.41,63.85,0.08,0.066,0.085,13777.68844
2017-02-16 4:30:00,14.34,64.27,0.0795,0.044,0.128,13734.271355
2017-02-16 4:45:00,14.3,64.65,0.083,0.022,0.096,13789.26633
2017-02-16 5:00:00,14.29,65.255,0.0795,0.048,0.126,13980.301505
2017-02-16 5:15:00,14.11,66.32,0.08,0.029,0.134,13910.83417
2017-02-16 5:30:00,14.075,66.52000000000001,0.08,0.041999999999999996,0.11299999999999999,14527.356779999998
2017-02-16 5:45:00,14.14,65.82,0.078,0.055,0.13,14443.41709
2017-02-16 6:00:00,14.42,61.58,0.0815,0.0385,0.128,14182.91457
2017-02-16 6:15:00,14.52,60.01,0.083,0.037,0.119,14165.54774
2017-02-16 6:30:00,14.440000000000001,61.045,0.08,0.035,0.111,13832.683420000001
2017-02-16 6:45:00,14.19,63.58,0.084,0.059,0.119,12955.65829
2017-02-16 7:00:00,14.129999999999999,63.349999999999994,0.0825,0.058499999999999996,0.10950000000000001,11855.758795
2017-02-16 7:15:00,14.14,63.05,0.086,0.055,0.122,12017.84925
2017-02-16 7:30:00,13.955,66.03999999999999,0.08,0.075,0.1295,11641.56784
2017-02-16 7:45:00,13.6,67.72,0.08,0.622,0.582,11190.03015
2017-02-16 8:00:00,13.815000000000001,63.620000000000005,0.0815,8.944,8.6935,11447.638195
2017-02-16 8:15:00,14.09,61.82,0.08,50.14,49.59,11826.81407
2017-02-16 8:30:00,14.34,60.215,0.081,60.715,60.67,12220.462309999999
2017-02-16 8:45:00,14.0,67.56,0.084,34.71,33.15,12781.98995
2017-02-16 9:00:00,13.08,71.65,0.086,60.265,57.38,13305.889445
2017-02-16 9:15:00,13.21,70.9,0.083,235.2,233.1,13812.42211
2017-02-16 9:30:00,13.465,71.95,0.08499999999999999,282.5,283.1,14084.502515
2017-02-16 9:45:00,13.39,74.2,0.084,315.8,314.2,14362.37186
2017-02-16 10:00:00,13.595,73.85,0.08449999999999999,223.0,216.15,14605.507535
2017-02-16 10:15:00,13.77,73.1,0.085,199.4,185.9,14866.01005
2017-02-16 10:30:00,14.045,70.78,0.08499999999999999,243.25,222.54999999999998,15250.974875
2017-02-16 10:45:00,14.36,67.39,0.083,189.1,169.4,15589.62814
2017-02-16 11:00:00,14.675,65.69,0.0825,319.70000000000005,291.45,16101.949745
2017-02-16 11:15:00,14.98,64.79,0.083,522.5,448.9,16672.1608
2017-02-16 11:30:00,15.435,61.815,0.0835,467.5,410.1,16822.673365000002
2017-02-16 11:45:00,15.23,61.21,0.084,360.1,320.8,17002.13065
2017-02-16 12:00:00,14.985,66.82,0.08549999999999999,406.05,359.8,17149.748744999997
2017-02-16 12:15:00,14.21,72.7,0.085,307.2,299.5,17297.36683
2017-02-16 12:30:00,13.885,74.6,0.084,226.0,207.75,17482.61307
2017-02-16 12:45:00,13.63,77.4,0.082,131.8,127.7,17829.94975
2017-02-16 13:00:00,13.6,77.0,0.08399999999999999,178.55,171.5,17578.13065
2017-02-16 13:15:00,13.82,75.5,0.086,250.2,176.1,17598.39196
2017-02-16 13:30:00,14.135,74.8,0.08499999999999999,580.6,328.79999999999995,17798.110555
2017-02-16 13:45:00,14.52,71.5,0.083,731.0,517.1,17644.70352
2017-02-16 14:00:00,14.46,71.35,0.09,741.0,618.05,17430.512564999997
2017-02-16 14:15:00,14.38,71.8,0.084,717.0,677.6,17523.13568
2017-02-16 14:30:00,14.45,71.80000000000001,0.0805,603.4,587.6,17395.77889
2017-02-16 14:45:00,14.27,72.2,0.08,559.2,557.9,17164.22111
2017-02-16 15:00:00,13.870000000000001,73.55,0.08399999999999999,388.55,385.5,17152.643215
2017-02-16 15:15:00,13.54,72.7,0.083,197.6,193.7,17146.85427
2017-02-16 15:30:00,13.45,71.75,0.082,125.15,122.15,16984.76382
2017-02-16 15:45:00,13.35,72.7,0.084,113.9,113.8,16868.98492
2017-02-16 16:00:00,13.395,71.65,0.082,115.80000000000001,116.2,16880.562815
2017-02-16 16:15:00,13.53,69.13,0.083,124.8,127.1,16758.99497
2017-02-16 16:30:00,13.58,67.74000000000001,0.083,118.3,119.75,16747.417085
2017-02-16 16:45:00,13.63,67.12,0.079,126.6,127.3,16840.0402
2017-02-16 17:00:00,13.655000000000001,66.46000000000001,0.08449999999999999,122.6,123.9,16776.361810000002
2017-02-16 17:15:00,13.65,66.32,0.083,81.3,81.3,17158.43216
2017-02-16 17:30:00,13.58,65.205,0.082,55.824999999999996,57.765,18104.924625
2017-02-16 17:45:00,13.59,64.02,0.08,37.66,35.58,19746.09045
2017-02-16 18:00:00,13.525,64.33500000000001,0.0815,40.695,40.17,23584.160805
2017-02-16 18:15:00,13.45,64.75,0.082,45.91,45.65,25934.47236
2017-02-16 18:30:00,13.27,66.27000000000001,0.0815,22.625,22.26,26070.512564999997
2017-02-16 18:45:00,13.07,67.86,0.084,9.64,9.72,26056.0402
2017-02-16 19:00:00,12.735,70.015,0.0835,2.853,2.9095,26096.56281
2017-02-16 19:15:00,12.41,71.1,0.086,0.271,0.26,26015.51759
2017-02-16 19:30:00,12.335,71.6,0.0835,0.0515,0.1225,25448.201005000003
2017-02-16 19:45:00,11.96,72.1,0.081,0.048,0.137,25390.31156
2017-02-16 20:00:00,11.945,71.85,0.0815,0.075,0.0925,25671.075375
2017-02-16 20:15:00,12.21,70.3,0.082,0.04,0.13,26003.9397
2017-02-16 20:30:00,12.254999999999999,70.8,0.0825,0.07350000000000001,0.087,25827.376884999998
2017-02-16 20:45:00,12.32,71.3,0.081,0.062,0.119,25708.70352
2017-02-16 21:00:00,12.67,68.63,0.0825,0.0495,0.1245,25575.557784999997
2017-02-16 21:15:00,12.87,65.65,0.082,0.073,0.096,25257.16583
2017-02-16 21:30:00,13.030000000000001,63.2,0.081,0.0735,0.1115,24918.512564999997
2017-02-16 21:45:00,13.1,62.65,0.086,0.084,0.108,24481.44724
2017-02-16 22:00:00,13.025,63.3,0.0825,0.066,0.0875,24108.0603
2017-02-16 22:15:00,12.87,63.75,0.085,0.044,0.082,23798.35176
2017-02-16 22:30:00,12.77,63.0,0.0825,0.055,0.1,22918.43216
2017-02-16 22:45:00,12.73,61.32,0.083,0.066,0.134,22131.13568
2017-02-16 23:00:00,12.775,60.75,0.083,0.055,0.10200000000000001,21248.321604999997
2017-02-16 23:15:00,12.76,60.61,0.081,0.029,0.134,20423.39698
2017-02-16 23:30:00,13.055,56.91,0.0815,0.064,0.16299999999999998,19780.82412
2017-02-16 23:45:00,13.2,55.21,0.082,0.077,0.126,18947.21608
2017-02-17 0:00:00,13.17,55.825,0.0825,0.06949999999999999,0.1095,17913.889445
2017-02-17 0:15:00,13.07,56.54,0.078,0.066,0.159,17146.85427
2017-02-17 0:30:00,13.135,57.325,0.0815,0.066,0.1265,16727.15578
2017-02-17 0:45:00,12.98,58.34,0.082,0.059,0.126,16243.77889
2017-02-17 1:00:00,12.92,58.16,0.0805,0.0475,0.137,15737.246234999999
2017-02-17 1:15:00,12.95,57.91,0.079,0.051,0.104,15277.02513
2017-02-17 1:30:00,12.98,56.989999999999995,0.0805,0.0805,0.1165,15123.61809
2017-02-17 1:45:00,13.02,57.04,0.081,0.081,0.096,14808.1206
2017-02-17 2:00:00,13.02,56.86,0.083,0.07150000000000001,0.0965,14718.39196
2017-02-17 2:15:00,12.99,57.51,0.084,0.059,0.122,14588.1407
2017-02-17 2:30:00,12.940000000000001,58.445,0.082,0.058499999999999996,0.095,14379.738695
2017-02-17 2:45:00,13.06,58.38,0.083,0.066,0.089,14171.33668
2017-02-17 3:00:00,12.98,58.48,0.081,0.0605,0.10550000000000001,14055.557785
2017-02-17 3:15:00,13.26,58.04,0.082,0.088,0.085,13777.68844
2017-02-17 3:30:00,13.365,57.21,0.081,0.0625,0.1355,13676.38191
2017-02-17 3:45:00,13.5,57.11,0.082,0.048,0.122,13835.57789
2017-02-17 4:00:00,13.425,57.775,0.08349999999999999,0.05500000000000001,0.0965,13679.27638
2017-02-17 4:15:00,13.23,59.45,0.09,0.048,0.1,13638.75377
2017-02-17 4:30:00,13.475000000000001,59.065,0.082,0.056999999999999995,0.1245,13771.899495000001
2017-02-17 4:45:00,13.44,61.28,0.081,0.048,0.152,13916.62312
2017-02-17 5:00:00,13.399999999999999,62.42,0.079,0.051500000000000004,0.14500000000000002,13931.09548
2017-02-17 5:15:00,13.51,63.19,0.085,0.048,0.126,14113.44724
2017-02-17 5:30:00,13.030000000000001,68.97999999999999,0.08449999999999999,0.0675,0.14500000000000002,14591.035175
2017-02-17 5:45:00,11.64,79.3,0.091,0.091,0.122,14564.98492
2017-02-17 6:00:00,11.305,81.75,0.081,0.0695,0.1095,14237.90955
2017-02-17 6:15:00,11.41,82.0,0.081,0.088,0.148,14096.0804
2017-02-17 6:30:00,11.46,79.6,0.083,0.0605,0.16699999999999998,13563.497485
2017-02-17 6:45:00,11.5,76.7,0.079,0.081,0.13,12394.13065
2017-02-17 7:00:00,11.49,75.0,0.081,0.07150000000000001,0.1185,11369.487435
2017-02-17 7:15:00,11.31,74.5,0.077,0.048,0.145,11207.39698
2017-02-17 7:30:00,11.254999999999999,74.80000000000001,0.08299999999999999,0.0895,0.191,11218.974875
2017-02-17 7:45:00,10.62,75.7,0.086,0.285,0.349,11253.70854
2017-02-17 8:00:00,10.225,76.30000000000001,0.0795,0.7925,0.829,11224.76382
2017-02-17 8:15:00,10.56,71.2,0.082,2.258,2.307,11253.70854
2017-02-17 8:30:00,10.64,73.0,0.087,10.485,10.535,11598.150755
2017-02-17 8:45:00,10.63,74.9,0.081,20.58,19.72,11907.8593
2017-02-17 9:00:00,10.67,74.4,0.084,49.69499999999999,47.305,12344.924625
2017-02-17 9:15:00,10.61,73.0,0.087,82.3,81.2,12868.82412
2017-02-17 9:30:00,10.655,70.8,0.087,95.55,93.6,13236.422115
2017-02-17 9:45:00,10.94,69.78,0.086,287.9,282.9,13557.70854
2017-02-17 10:00:00,11.575,67.305,0.086,275.1,275.75,14075.819094999999
2017-02-17 10:15:00,11.31,66.27,0.093,121.4,122.3,14674.97487
2017-02-17 10:30:00,11.23,65.305,0.085,191.3,185.3,14967.316579999999
2017-02-17 10:45:00,11.41,65.27,0.086,441.2,431.4,15554.89447
2017-02-17 11:00:00,11.32,66.075,0.0835,310.4,298.75,15618.572865
2017-02-17 11:15:00,10.96,66.14,0.092,249.9,239.7,15850.13065
2017-02-17 11:30:00,11.309999999999999,66.76,0.084,404.05,374.9,16009.32663
2017-02-17 11:45:00,11.54,65.84,0.084,471.6,425.6,16093.26633
2017-02-17 12:00:00,11.760000000000002,66.28999999999999,0.0865,416.54999999999995,380.0,16191.678390000001
2017-02-17 12:15:00,11.78,65.21,0.089,377.0,359.7,16324.82412
2017-02-17 12:30:00,11.605,63.285,0.08549999999999999,267.15,264.7,16142.472365
2017-02-17 12:45:00,11.6,61.23,0.085,187.4,185.1,15913.80905
2017-02-17 13:00:00,11.620000000000001,60.05,0.08499999999999999,130.8,130.8,16136.683415
2017-02-17 13:15:00,11.75,62.97,0.086,69.73,69.9,16266.93467
2017-02-17 13:30:00,10.945,73.95,0.0765,74.4,74.65,16249.56784
2017-02-17 13:45:00,9.69,78.8,0.078,131.8,130.7,16151.15578
2017-02-17 14:00:00,9.7,81.6,0.0745,226.1,224.65,15919.59799
2017-02-17 14:15:00,10.06,82.4,0.073,207.9,205.3,15711.19598
2017-02-17 14:30:00,9.965,81.95,0.0735,115.05,116.39999999999999,15705.407035
