Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,consumption
2017-04-22 5:45:00,14.51,89.8,0.08,0.022,0.115,11239.91853
2017-04-22 6:00:00,14.575,89.9,0.077,0.031,0.1205,11524.032585
2017-04-22 6:15:00,14.44,89.4,0.075,0.194,0.178,11767.82077
2017-04-22 6:30:00,14.415,89.35,0.076,0.988,0.8825,12130.753564999999
2017-04-22 6:45:00,14.37,89.1,0.076,2.836,2.358,12471.69043
2017-04-22 7:00:00,14.39,88.9,0.0755,7.045999999999999,6.134,12981.26273
2017-04-22 7:15:00,14.5,88.4,0.071,14.46,12.15,13608.14664
2017-04-22 7:30:00,14.690000000000001,88.15,0.0735,23.229999999999997,19.935000000000002,13954.582484999999
2017-04-22 7:45:00,14.92,87.7,0.069,27.43,23.49,14465.98778
2017-04-22 8:00:00,15.165,87.2,0.074,43.05,36.105000000000004,15149.694505
2017-04-22 8:15:00,15.44,87.2,0.073,59.74,49.43,16046.02851
2017-04-22 8:30:00,15.635,87.35,0.0725,79.8,66.805,16451.120165
2017-04-22 8:45:00,15.81,87.4,0.071,97.3,81.1,17197.14868
2017-04-22 9:00:00,15.844999999999999,87.25,0.069,115.6,97.05000000000001,17644.399185
2017-04-22 9:15:00,15.91,86.9,0.067,130.2,110.5,18329.9389
2017-04-22 9:30:00,16.015,86.6,0.072,136.7,115.75,18870.672095
2017-04-22 9:45:00,16.19,86.3,0.075,132.2,111.7,19239.10387
2017-04-22 10:00:00,16.28,85.55000000000001,0.069,150.8,130.75,19537.88187
2017-04-22 10:15:00,16.44,84.6,0.075,236.3,195.3,19917.31161
2017-04-22 10:30:00,16.75,83.80000000000001,0.07050000000000001,339.6,274.15,20102.44399
2017-04-22 10:45:00,16.97,82.6,0.072,329.5,276.7,20349.89817
2017-04-22 11:00:00,16.985,80.9,0.0695,335.0,280.5,20320.570265000002
2017-04-22 11:15:00,17.21,79.9,0.071,319.7,269.9,20753.15682
2017-04-22 11:30:00,17.225,77.85,0.072,350.3,297.05,20707.331975
2017-04-22 11:45:00,17.33,76.8,0.071,345.5,291.8,20569.85743
2017-04-22 12:00:00,17.405,76.15,0.074,311.9,269.29999999999995,20976.782075
2017-04-22 12:15:00,17.41,76.2,0.073,287.4,242.1,20947.45418
2017-04-22 12:30:00,17.475,76.30000000000001,0.07100000000000001,281.15,236.65,20971.283095
2017-04-22 12:45:00,17.57,76.2,0.073,317.6,266.8,20742.15886
2017-04-22 13:00:00,17.645,76.5,0.0735,356.7,298.95,20511.20163
2017-04-22 13:15:00,17.75,76.5,0.073,448.8,368.6,20423.21792
2017-04-22 13:30:00,17.805,75.55,0.0715,475.95000000000005,397.85,20443.380855
2017-04-22 13:45:00,18.0,74.6,0.072,427.5,361.2,20159.2668
2017-04-22 14:00:00,18.07,74.0,0.0745,401.25,337.1,20106.10998
2017-04-22 14:15:00,18.13,74.2,0.075,437.3,362.0,20038.28921
2017-04-22 14:30:00,18.11,74.1,0.0745,398.95000000000005,331.0,19756.00815
2017-04-22 14:45:00,18.08,73.6,0.075,244.0,205.4,19909.97963
2017-04-22 15:00:00,18.125,73.6,0.072,474.75,377.75,19466.395115
2017-04-22 15:15:00,18.45,73.0,0.07,554.5,398.5,19499.389
2017-04-22 15:30:00,18.630000000000003,72.15,0.0735,728.5,271.35,19160.285135
2017-04-22 15:45:00,18.89,71.7,0.073,674.0,227.3,19066.80244
2017-04-22 16:00:00,18.994999999999997,70.94999999999999,0.072,648.3,264.3,18927.49491
2017-04-22 16:15:00,19.03,70.4,0.072,602.1,192.6,18846.84318
2017-04-22 16:30:00,19.0,70.9,0.0735,522.0,122.25,18674.54175
2017-04-22 16:45:00,19.06,71.1,0.074,475.7,183.2,18546.23218
2017-04-22 17:00:00,19.285,70.25,0.073,432.85,376.2,18269.450100000002
2017-04-22 17:15:00,19.27,70.2,0.076,410.4,436.2,18370.26477
2017-04-22 17:30:00,19.115000000000002,70.55,0.074,306.05,338.05,18471.079429999998
2017-04-22 17:45:00,19.13,70.8,0.074,317.1,346.7,18634.21589
2017-04-22 18:00:00,18.905,71.9,0.075,267.65,294.55,18876.17108
2017-04-22 18:15:00,18.76,72.7,0.071,217.7,240.8,19202.44399
2017-04-22 18:30:00,18.72,72.45,0.07050000000000001,166.75,184.85,19506.720975
2017-04-22 18:45:00,18.47,73.1,0.073,132.2,146.9,20126.27291
2017-04-22 19:00:00,18.310000000000002,73.55,0.0735,71.255,76.515,21926.27291
2017-04-22 19:15:00,18.17,74.0,0.072,29.53,29.68,23238.69654
2017-04-22 19:30:00,17.990000000000002,74.5,0.0725,16.105,15.579999999999998,22886.76171
2017-04-22 19:45:00,17.9,74.9,0.072,5.345,4.909,22692.46436
2017-04-22 20:00:00,17.625,75.5,0.075,0.7865,0.7669999999999999,22692.464359999998
2017-04-22 20:15:00,17.23,77.0,0.075,0.121,0.115,22439.5112
2017-04-22 20:30:00,16.869999999999997,78.30000000000001,0.0785,0.044,0.10750000000000001,22520.162935
2017-04-22 20:45:00,16.45,80.2,0.08,0.055,0.085,22428.51324
2017-04-22 21:00:00,16.175,81.35,0.0755,0.0475,0.1205,22258.044805
2017-04-22 21:15:00,15.63,82.4,0.072,0.033,0.122,21827.29124
2017-04-22 21:30:00,15.33,83.5,0.0745,0.04,0.0945,21689.8167
2017-04-22 21:45:00,15.17,84.4,0.074,0.022,0.141,21567.00611
2017-04-22 22:00:00,15.05,84.80000000000001,0.076,0.033,0.10400000000000001,21281.05906
2017-04-22 22:15:00,14.93,85.2,0.073,0.037,0.1,20896.13035
2017-04-22 22:30:00,14.71,85.45,0.0695,0.025500000000000002,0.1335,20271.079429999998
2017-04-22 22:45:00,14.72,85.9,0.067,0.033,0.108,19997.96334
2017-04-22 23:00:00,14.434999999999999,86.05,0.069,0.0455,0.10350000000000001,19413.23829
2017-04-22 23:15:00,14.67,86.7,0.079,0.015,0.093,18707.53564
2017-04-22 23:30:00,15.17,87.05,0.0805,0.019999999999999997,0.15200000000000002,18141.14053
2017-04-22 23:45:00,15.72,86.9,0.08,0.015,0.115,17043.17719
2017-04-23 0:00:00,15.625,86.3,0.0785,0.022,0.11349999999999999,16088.18737
2017-04-23 0:15:00,15.53,86.3,0.079,0.033,0.085,15415.47862
2017-04-23 0:30:00,15.275,86.35,0.08,0.0315,0.11299999999999999,14929.735235
2017-04-23 0:45:00,15.05,86.7,0.079,0.044,0.089,14363.34012
2017-04-23 1:00:00,15.100000000000001,86.55,0.0815,0.0385,0.10200000000000001,13927.087575
2017-04-23 1:15:00,14.99,86.6,0.082,0.022,0.115,13633.80855
2017-04-23 1:30:00,14.81,86.5,0.0805,0.019999999999999997,0.0985,13465.173115000001
2017-04-23 1:45:00,14.69,87.0,0.083,0.037,0.108,13113.23829
2017-04-23 2:00:00,14.87,86.65,0.0835,0.0385,0.1055,12479.022405
2017-04-23 2:15:00,14.71,86.3,0.084,0.029,0.115,12354.37882
2017-04-23 2:30:00,14.745000000000001,86.45,0.083,0.024,0.126,12227.90224
2017-04-23 2:45:00,14.81,86.0,0.082,0.026,0.141,12031.77189
2017-04-23 3:00:00,14.795,85.85,0.0805,0.020499999999999997,0.1295,11883.29939
2017-04-23 3:15:00,14.66,85.5,0.083,0.026,0.141,12182.07739
2017-04-23 3:30:00,14.489999999999998,85.69999999999999,0.08299999999999999,0.0295,0.137,11773.319755
2017-04-23 3:45:00,14.31,85.8,0.082,0.029,0.115,12057.43381
2017-04-23 4:00:00,14.195,86.1,0.08,0.025500000000000002,0.10200000000000001,12216.904275
2017-04-23 4:15:00,13.93,86.5,0.085,0.026,0.082,12138.08554
2017-04-23 4:30:00,14.075,86.9,0.083,0.0275,0.113,11800.814665
2017-04-23 4:45:00,14.37,86.6,0.083,0.022,0.104,11661.50713
2017-04-23 5:00:00,14.719999999999999,86.45,0.081,0.035,0.0925,10821.995925
2017-04-23 5:15:00,14.58,85.5,0.08,0.026,0.156,10217.10794
2017-04-23 5:30:00,14.33,85.55,0.08,0.025500000000000002,0.111,9861.507128500001
2017-04-23 5:45:00,14.02,85.7,0.082,0.033,0.104,9520.570265
2017-04-23 6:00:00,13.64,86.3,0.082,0.049499999999999995,0.1205,9487.576375
2017-04-23 6:15:00,13.34,87.0,0.08,0.809,0.682,9403.258656
2017-04-23 6:30:00,13.05,87.75,0.08,7.731,6.533,9489.4093685
2017-04-23 6:45:00,13.32,88.2,0.081,33.01,27.48,9516.904277
2017-04-23 7:00:00,13.345,88.15,0.0795,89.055,77.93,9859.674135000001
2017-04-23 7:15:00,13.35,88.4,0.085,146.9,129.5,10173.11609
2017-04-23 7:30:00,13.61,88.19999999999999,0.082,132.4,115.4,10396.741344999999
2017-04-23 7:45:00,13.65,88.1,0.081,90.5,80.0,10627.69857
2017-04-23 8:00:00,13.895,88.25,0.0835,213.60000000000002,195.95,11087.780040000001
2017-04-23 8:15:00,14.37,88.1,0.088,315.4,295.1,11793.48269
2017-04-23 8:30:00,14.89,87.6,0.087,357.95,342.04999999999995,12323.21792
2017-04-23 8:45:00,15.52,86.8,0.087,398.5,299.5,12819.95927
2017-04-23 9:00:00,16.04,85.15,0.08399999999999999,435.3,210.65,13186.55804
2017-04-23 9:15:00,16.51,82.8,0.086,287.4,159.1,13659.47047
2017-04-23 9:30:00,16.955,80.85,0.0845,405.45,151.4,14436.659875
2017-04-23 9:45:00,17.49,79.3,0.087,541.8,131.3,14931.56823
2017-04-23 10:00:00,18.03,75.95,0.087,586.55,117.75,15113.034625
2017-04-23 10:15:00,19.04,69.64,0.089,675.2,124.4,15683.09572
2017-04-23 10:30:00,19.795,64.19,0.0885,623.9,128.05,15838.900205
2017-04-23 10:45:00,20.11,60.7,0.087,640.0,141.4,16306.31365
2017-04-23 11:00:00,20.57,59.805,0.0885,680.4,164.7,16341.14053
2017-04-23 11:15:00,21.07,57.53,0.085,688.3,158.1,16493.27902
2017-04-23 11:30:00,21.955,54.81,0.0845,735.7,213.0,16770.0611
2017-04-23 11:45:00,22.48,51.22,0.084,819.0,194.7,16845.21385
2017-04-23 12:00:00,23.11,49.89,0.08399999999999999,796.5,206.55,17002.851325
2017-04-23 12:15:00,23.23,47.82,0.087,753.0,291.2,17230.14257
2017-04-23 12:30:00,23.255000000000003,46.735,0.087,651.3,321.04999999999995,17263.13646
2017-04-23 12:45:00,23.02,49.19,0.086,544.6,353.6,17292.46436
2017-04-23 13:00:00,21.305,60.68,0.074,740.45,332.8,17371.283095
2017-04-23 13:15:00,20.37,63.8,0.074,623.2,338.0,17413.44196
2017-04-23 13:30:00,20.265,64.5,0.0745,546.0999999999999,346.7,17462.932795
2017-04-23 13:45:00,20.51,64.83,0.072,641.7,377.3,17211.81263
2017-04-23 14:00:00,20.655,64.38499999999999,0.0725,536.8,346.6,17074.338085
2017-04-23 14:15:00,20.63,64.4,0.074,563.0,364.0,17123.82892
2017-04-23 14:30:00,20.985,63.665000000000006,0.0755,368.15,285.45,17032.179225
2017-04-23 14:45:00,20.79,62.73,0.071,253.8,207.7,17116.49695
2017-04-23 15:00:00,21.145,61.93,0.0865,218.6,186.05,16975.356415000002
2017-04-23 15:15:00,21.63,56.62,0.088,379.1,321.6,16786.55804
2017-04-23 15:30:00,21.705,55.39,0.0875,571.95,341.65,16546.435845
2017-04-23 15:45:00,22.05,53.75,0.086,444.9,253.3,16339.30754
2017-04-23 16:00:00,21.68,53.870000000000005,0.08549999999999999,206.85000000000002,171.7,16253.156825
2017-04-23 16:15:00,21.51,53.45,0.091,149.3,124.3,15987.37271
2017-04-23 16:30:00,21.395,53.05,0.0875,200.1,167.2,15882.89206
2017-04-23 16:45:00,21.22,52.25,0.086,202.8,168.1,15859.06314
2017-04-23 17:00:00,21.23,51.285,0.088,198.89999999999998,163.89999999999998,15840.733199999999
2017-04-23 17:15:00,21.14,52.05,0.086,195.2,163.4,15782.07739
2017-04-23 17:30:00,21.1,52.155,0.087,235.65,203.05,15837.06721
2017-04-23 17:45:00,21.0,53.32,0.084,181.2,158.4,16101.01833
2017-04-23 18:00:00,20.735,53.8,0.087,150.7,129.15,16212.830955
2017-04-23 18:15:00,20.47,56.19,0.089,80.0,69.5,16485.94705
2017-04-23 18:30:00,19.83,60.894999999999996,0.08399999999999999,81.35,67.49000000000001,17021.181259999998
2017-04-23 18:45:00,19.49,62.56,0.085,58.82,50.43,17659.06314
2017-04-23 19:00:00,18.84,63.445,0.083,46.445,39.835,19559.877800000002
2017-04-23 19:15:00,18.6,63.9,0.084,25.09,20.7,20987.78004
2017-04-23 19:30:00,18.310000000000002,64.66499999999999,0.083,16.310000000000002,13.805,21460.692465
2017-04-23 19:45:00,18.16,65.6,0.084,2.601,2.22,21607.33198
2017-04-23 20:00:00,17.939999999999998,66.9,0.08399999999999999,0.653,0.541,21479.022405
2017-04-23 20:15:00,17.7,68.8,0.082,0.037,0.119,21453.36049
2017-04-23 20:30:00,17.395,69.72,0.0875,0.0275,0.15,21585.33605
2017-04-23 20:45:00,17.27,69.9,0.083,0.026,0.093,21937.27088
2017-04-23 21:00:00,17.15,69.87,0.08399999999999999,0.027499999999999997,0.1205,22342.362525
2017-04-23 21:15:00,17.04,69.77,0.085,0.051,0.082,22476.17108
2017-04-23 21:30:00,16.975,69.435,0.08549999999999999,0.046,0.106,22338.696539999997
2017-04-23 21:45:00,16.8,70.6,0.081,0.022,0.145,21885.94705
2017-04-23 22:00:00,16.69,71.35,0.084,0.0275,0.1095,21539.5112
2017-04-23 22:15:00,16.8,71.1,0.081,0.044,0.137,20870.46843
2017-04-23 22:30:00,16.795,70.80000000000001,0.08,0.018000000000000002,0.128,20278.411405
2017-04-23 22:45:00,16.56,71.7,0.082,0.037,0.07,19334.41955
2017-04-23 23:00:00,16.35,74.3,0.081,0.036500000000000005,0.113,18375.76375
2017-04-23 23:15:00,16.25,75.2,0.085,0.015,0.126,17560.08147
2017-04-23 23:30:00,16.22,74.69999999999999,0.081,0.025500000000000002,0.10949999999999999,16834.21589
2017-04-23 23:45:00,16.27,72.8,0.077,0.033,0.119,16060.69246
2017-04-24 0:00:00,16.165,72.4,0.0805,0.033,0.1375,15439.307535
2017-04-24 0:15:00,15.96,74.0,0.08,0.029,0.141,14927.90224
2017-04-24 0:30:00,15.885,73.9,0.0795,0.024,0.14250000000000002,14268.024440000001
2017-04-24 0:45:00,15.81,73.7,0.085,0.04,0.193,14000.40733
2017-04-24 1:00:00,15.559999999999999,74.95,0.0785,0.022,0.15000000000000002,13598.98167
2017-04-24 1:15:00,15.38,76.4,0.081,0.04,0.148,13450.50916
2017-04-24 1:30:00,15.325,77.2,0.082,0.0275,0.163,13190.22403
2017-04-24 1:45:00,15.34,77.4,0.082,0.029,0.085,13113.23829
2017-04-24 2:00:00,15.254999999999999,77.7,0.0835,0.022,0.106,12849.28717
2017-04-24 2:15:00,15.31,78.0,0.079,0.022,0.133,12669.65377
2017-04-24 2:30:00,15.25,78.35,0.082,0.033,0.126,12581.67006
2017-04-24 2:45:00,15.16,78.8,0.08,0.044,0.156,12559.67413
2017-04-24 3:00:00,15.21,78.75,0.082,0.024,0.1205,12636.659875000001
2017-04-24 3:15:00,15.07,79.4,0.083,0.018,0.137,12676.98574
2017-04-24 3:30:00,15.105,79.25,0.083,0.0385,0.1595,12774.134419999998
2017-04-24 3:45:00,15.02,79.3,0.081,0.044,0.119,12845.62118
2017-04-24 4:00:00,14.739999999999998,80.3,0.08,0.0275,0.143,13256.211814999999
2017-04-24 4:15:00,14.58,80.9,0.081,0.015,0.171,13028.92057
2017-04-24 4:30:00,14.68,80.8,0.083,0.031,0.1615,12770.46843
2017-04-24 4:45:00,14.86,80.0,0.08,0.022,0.13,12757.63747
2017-04-24 5:00:00,14.98,79.2,0.0815,0.018500000000000003,0.122,11901.629325
2017-04-24 5:15:00,14.95,78.9,0.081,0.029,0.13,11536.86354
2017-04-24 5:30:00,14.774999999999999,79.69999999999999,0.0825,0.0365,0.11349999999999999,11540.52953
2017-04-24 5:45:00,14.58,80.6,0.08,0.018,0.204,12006.10998
2017-04-24 6:00:00,14.65,80.65,0.0835,0.0295,0.1595,12803.46232
2017-04-24 6:15:00,14.5,80.8,0.084,0.487,0.508,13358.85947
2017-04-24 6:30:00,14.45,81.0,0.083,4.747,04.02,13705.295315
2017-04-24 6:45:00,14.4,81.0,0.085,18.31,15.32,13802.44399
2017-04-24 7:00:00,14.469999999999999,80.75,0.0795,37.010000000000005,31.13,14443.991855
2017-04-24 7:15:00,14.43,81.0,0.081,57.77,48.33,15356.82281
2017-04-24 7:30:00,14.57,80.94999999999999,0.08,63.7,54.385000000000005,15596.94501
2017-04-24 7:45:00,14.72,80.2,0.081,117.2,99.4,15683.09572
2017-04-24 8:00:00,14.98,79.85,0.0815,233.10000000000002,211.7,17154.989815
2017-04-24 8:15:00,15.46,78.8,0.083,311.6,289.1,18821.18126
2017-04-24 8:30:00,16.075,77.05000000000001,0.081,410.4,368.9,19092.464359999998
2017-04-24 8:45:00,16.82,73.6,0.083,477.9,387.5,19697.35234
2017-04-24 9:00:00,17.259999999999998,70.47,0.08349999999999999,399.54999999999995,235.75,19895.31568
2017-04-24 9:15:00,17.65,68.21,0.087,390.4,177.1,20371.89409
2017-04-24 9:30:00,17.715,67.24000000000001,0.084,497.25,118.85000000000001,20765.987780000003
2017-04-24 9:45:00,18.1,66.51,0.084,636.9,97.2,21262.72912
2017-04-24 10:00:00,18.485,64.53999999999999,0.08549999999999999,677.05,143.45,22072.912425000002
2017-04-24 10:15:00,18.75,63.03,0.088,340.7,235.9,22578.81874
2017-04-24 10:30:00,18.855,63.055,0.08449999999999999,377.3,238.2,22749.28717
2017-04-24 10:45:00,18.98,62.47,0.085,541.3,244.8,22985.74338
2017-04-24 11:00:00,19.215,60.900000000000006,0.0865,434.65,291.70000000000005,21046.43585
2017-04-24 11:15:00,19.55,60.07,0.086,513.7,293.5,21057.43381
2017-04-24 11:30:00,19.825000000000003,59.42,0.0885,522.35,301.7,21165.580445
2017-04-24 11:45:00,20.34,58.57,0.083,575.9,293.0,20852.13849
2017-04-24 12:00:00,20.91,57.379999999999995,0.08549999999999999,794.5,248.45,20872.301424999998
2017-04-24 12:15:00,21.52,54.96,0.087,813.0,275.6,21020.77393
2017-04-24 12:30:00,21.865000000000002,52.760000000000005,0.089,763.3,328.25,20859.47047
2017-04-24 12:45:00,22.0,50.79,0.087,610.7,382.4,20848.47251
2017-04-24 13:00:00,21.855,49.17,0.088,429.15,293.85,20874.134420000002
2017-04-24 13:15:00,21.9,47.98,0.082,464.2,345.8,20760.4888
2017-04-24 13:30:00,21.92,49.185,0.0885,552.4000000000001,364.05,20723.82892
2017-04-24 13:45:00,22.0,49.72,0.085,517.7,375.2,21185.74338
2017-04-24 14:00:00,22.060000000000002,48.235,0.0875,422.70000000000005,333.54999999999995,21271.89409
2017-04-24 14:15:00,22.28,46.52,0.084,534.4,357.6,21061.0998
2017-04-24 14:30:00,22.6,44.915,0.0865,692.4,307.35,20989.613035000002
2017-04-24 14:45:00,22.98,42.91,0.09,550.7,346.5,20793.48269
2017-04-24 15:00:00,22.615000000000002,44.629999999999995,0.087,402.20000000000005,269.25,20619.348270000002
2017-04-24 15:15:00,22.54,45.21,0.09,373.8,268.5,20577.18941
2017-04-24 15:30:00,22.58,45.68,0.08549999999999999,558.7,183.2,20355.397145
2017-04-24 15:45:00,22.7,46.31,0.089,637.3,135.9,20261.91446
2017-04-24 16:00:00,22.91,45.129999999999995,0.0875,428.70000000000005,178.75,19712.016295
2017-04-24 16:15:00,22.74,46.41,0.088,325.5,200.2,19576.37475
2017-04-24 16:30:00,22.355,47.58,0.0875,332.2,228.39999999999998,19312.423625
2017-04-24 16:45:00,22.11,48.42,0.083,312.4,233.2,18916.49695
2017-04-24 17:00:00,21.715,49.685,0.0845,263.25,218.35,18663.54379
2017-04-24 17:15:00,21.49,51.08,0.085,278.1,243.2,18905.49898
2017-04-24 17:30:00,21.130000000000003,52.355000000000004,0.0885,178.7,151.2,19002.647655
2017-04-24 17:45:00,20.59,56.39,0.085,115.5,99.6,19055.80448
2017-04-24 18:00:00,20.205,59.11,0.08549999999999999,106.7,89.15,19048.472504999998
2017-04-24 18:15:00,19.82,61.19,0.085,88.5,75.6,19400.40733
2017-04-24 18:30:00,19.564999999999998,61.58,0.083,74.655,62.75,20007.12831
2017-04-24 18:45:00,19.53,60.46,0.088,55.34,46.09,20694.50102
2017-04-24 19:00:00,19.295,62.545,0.0845,36.510000000000005,30.509999999999998,22850.101835
2017-04-24 19:15:00,19.02,63.96,0.087,27.34,23.34,24543.78819
2017-04-24 19:30:00,18.835,65.33500000000001,0.08549999999999999,17.07,14.559999999999999,24472.301424999998
2017-04-24 19:45:00,18.66,66.73,0.086,7.17,6.024,24404.48065
2017-04-24 20:00:00,18.435,68.08500000000001,0.083,1.811,1.5425,24228.513235
2017-04-24 20:15:00,18.21,69.57,0.085,0.033,0.141,24188.18737
2017-04-24 20:30:00,18.035,69.985,0.0785,0.022,0.1245,23905.906315
2017-04-24 20:45:00,17.95,69.64,0.083,0.062,0.108,23993.89002
2017-04-24 21:00:00,17.91,69.19,0.0835,0.036500000000000005,0.0965,23830.753565
2017-04-24 21:15:00,17.84,69.1,0.083,0.018,0.1,23260.69246
2017-04-24 21:30:00,17.63,70.25,0.0825,0.0295,0.1005,22899.592669999998
2017-04-24 21:45:00,17.44,71.4,0.087,0.018,0.13,22325.86558
2017-04-24 22:00:00,17.41,71.9,0.0815,0.024,0.1335,21975.763745
2017-04-24 22:15:00,17.34,72.5,0.08,0.044,0.126,21475.35642
2017-04-24 22:30:00,17.155,73.85,0.0835,0.024,0.1465,20676.17108
2017-04-24 22:45:00,16.93,76.1,0.082,0.015,0.141,19935.64155
2017-04-24 23:00:00,16.685,77.69999999999999,0.081,0.027499999999999997,0.14250000000000002,19053.97149
2017-04-24 23:15:00,16.47,78.9,0.081,0.022,0.137,18307.94297
2017-04-24 23:30:00,16.455,78.85,0.08399999999999999,0.035,0.141,17627.902240000003
2017-04-24 23:45:00,16.39,78.3,0.08,0.022,0.171,16929.53157
2017-04-25 0:00:00,16.29,77.85,0.08,0.0275,0.16499999999999998,16315.478615
2017-04-25 0:15:00,16.36,76.5,0.082,0.004,0.196,15833.40122
2017-04-25 0:30:00,16.265,77.05,0.082,0.033,0.156,15404.480650000001
2017-04-25 0:45:00,16.32,77.2,0.083,0.015,0.108,14759.2668
2017-04-25 1:00:00,16.28,76.9,0.083,0.024,0.14450000000000002,14383.503055
2017-04-25 1:15:00,16.16,77.0,0.082,0.026,0.115,14077.39308
2017-04-25 1:30:00,16.38,75.9,0.0805,0.0275,0.132,13963.747455
2017-04-25 1:45:00,16.5,73.8,0.08,0.033,0.137,13809.77597
2017-04-25 2:00:00,16.65,72.15,0.079,0.022,0.14650000000000002,13424.84725
2017-04-25 2:15:00,16.8,70.7,0.085,0.033,0.122,13443.17719
2017-04-25 2:30:00,16.75,70.65,0.081,0.024,0.1315,13177.393075
2017-04-25 2:45:00,16.73,69.8,0.083,0.022,0.167,13138.9002
2017-04-25 3:00:00,16.86,70.05,0.0805,0.033,0.13,13373.523425
2017-04-25 3:15:00,16.84,70.9,0.08,0.037,0.163,13237.88187
2017-04-25 3:30:00,16.835,71.65,0.083,0.035,0.14250000000000002,13445.010185
2017-04-25 3:45:00,16.76,72.6,0.081,0.015,0.13,13237.88187
2017-04-25 4:00:00,16.59,73.95,0.0815,0.014499999999999999,0.152,13793.279025
2017-04-25 4:15:00,16.67,73.2,0.083,0.026,0.152,13740.1222
2017-04-25 4:30:00,16.72,72.55000000000001,0.0805,0.0295,0.11349999999999999,13593.48269
2017-04-25 4:45:00,16.8,72.1,0.079,0.029,0.163,13226.88391
2017-04-25 5:00:00,16.740000000000002,72.65,0.079,0.019999999999999997,0.14100000000000001,12561.50713
2017-04-25 5:15:00,16.65,73.1,0.081,0.018,0.13,12347.04684
2017-04-25 5:30:00,16.765,72.44999999999999,0.0815,0.031,0.1295,12339.714865
2017-04-25 5:45:00,16.88,71.3,0.082,0.033,0.108,12779.6334
2017-04-25 6:00:00,16.91,69.985,0.0845,0.056999999999999995,0.1595,13650.3055
2017-04-25 6:15:00,16.97,69.44,0.082,0.582,0.526,14334.01222
2017-04-25 6:30:00,17.23,68.47,0.079,5.0305,4.261,14335.845215000001
2017-04-25 6:45:00,17.67,66.77,0.08,20.73,17.18,14744.60285
2017-04-25 7:00:00,17.885,64.61,0.082,58.92,48.675,15320.162935
2017-04-25 7:15:00,17.97,64.23,0.082,50.91,39.5,16148.67617
2017-04-25 7:30:00,18.064999999999998,63.28,0.0815,54.35,43.239999999999995,16454.78615
2017-04-25 7:45:00,18.15,62.23,0.083,66.63,54.38,16900.20367
2017-04-25 8:00:00,18.555,61.525,0.084,166.35000000000002,148.45,17374.949085
2017-04-25 8:15:00,19.34,58.66,0.082,217.6,198.2,17640.7332
2017-04-25 8:30:00,20.049999999999997,53.605000000000004,0.0835,421.75,391.04999999999995,18137.47454
2017-04-25 8:45:00,20.69,50.42,0.088,344.3,293.8,18135.64155
2017-04-25 9:00:00,20.9,50.78,0.0835,443.0,301.79999999999995,18350.10183
2017-04-25 9:15:00,21.25,51.05,0.082,635.9,190.5,18993.48269
2017-04-25 9:30:00,21.185000000000002,50.935,0.0845,629.0,143.7,19242.76986
2017-04-25 9:45:00,20.92,51.45,0.085,691.5,136.6,19297.75967
2017-04-25 10:00:00,20.880000000000003,51.82,0.081,677.3,140.3,19988.79837
2017-04-25 10:15:00,20.76,52.52,0.084,744.0,152.9,20148.26884
2017-04-25 10:30:00,21.240000000000002,52.94,0.082,784.5,194.4,20344.399185000002
2017-04-25 10:45:00,21.35,54.09,0.081,777.0,171.5,20767.82077
2017-04-25 11:00:00,21.54,53.585,0.082,897.0,192.39999999999998,20870.46843
2017-04-25 11:15:00,21.61,52.22,0.084,775.0,240.9,21369.04277
2017-04-25 11:30:00,21.450000000000003,53.485,0.082,844.5,240.05,21524.84725
2017-04-25 11:45:00,21.08,55.69,0.081,980.0,286.1,21424.03259
2017-04-25 12:00:00,21.125,56.975,0.082,589.4000000000001,327.15,21403.869655000002
2017-04-25 12:15:00,20.68,58.66,0.084,482.3,253.3,21453.36049
2017-04-25 12:30:00,20.509999999999998,58.81,0.0835,353.8,261.75,21029.9389
2017-04-25 12:45:00,20.62,59.49,0.083,380.9,247.2,21171.07943
2017-04-25 13:00:00,20.744999999999997,58.475,0.0845,623.95,312.45,21167.41344
2017-04-25 13:15:00,21.08,56.66,0.084,483.0,291.8,21365.37678
2017-04-25 13:30:00,20.965,57.79,0.08,449.5,227.5,21169.246435
2017-04-25 13:45:00,20.43,61.86,0.083,213.5,170.0,21101.42566
2017-04-25 14:00:00,20.25,62.68,0.083,269.05,206.0,20921.792265
2017-04-25 14:15:00,20.06,63.6,0.079,251.5,195.8,20705.49898
2017-04-25 14:30:00,20.23,63.33,0.0815,256.70000000000005,210.3,20568.02444
2017-04-25 14:45:00,20.27,67.2,0.08,697.8,222.6,20258.24847
2017-04-25 15:00:00,20.785,62.375,0.0815,519.0,212.75,20025.45825
2017-04-25 15:15:00,20.8,60.89,0.081,159.5,127.6,19990.63136
2017-04-25 15:30:00,19.015,71.965,0.079,60.260000000000005,49.405,19730.346235
2017-04-25 15:45:00,16.66,81.9,0.075,84.4,69.43,19821.99593
2017-04-25 16:00:00,16.475,83.3,0.077,66.16499999999999,51.614999999999995,19459.063135
2017-04-25 16:15:00,16.32,82.6,0.077,58.69,45.84,19576.37475
2017-04-25 16:30:00,16.305,82.1,0.07150000000000001,92.30000000000001,71.235,19591.038699999997
2017-04-25 16:45:00,16.69,80.5,0.073,58.94,45.73,19279.42974
